#YYYYmmdd HHMMSS.ss;Duration;Magnitude;Longitude;Latitude;Depth;Type;File;Valid;Projection;Operator
20140617 031133.28;7,52;1.055115;55.714289;-21.241086;-0.51152344;Sommital;2014/06/17/ovpf2014ltji;1;WGS84;VF
20140617 031123.04;3,32;;;;;Sommital;;0;WGS84;VF
20140617 031117.60;3,56;;;;;Sommital;;0;WGS84;VF
20140617 031053.52;3,36;;;;;Sommital;;0;WGS84;VF
20140617 031045.68;4,08;;;;;Sommital;;0;WGS84;VF
20140617 031040.36;4,12;;;;;Sommital;;0;WGS84;VF
20140617 031022.20;4,44;;;;;Sommital;;0;WGS84;VF
20140617 031007.64;4,76;;;;;Sommital;;0;WGS84;VF
20140617 030947.36;2,92;;;;;Sommital;;0;WGS84;VF
20140617 030943.68;2,8;;;;;Sommital;;0;WGS84;VF
20140617 030909.04;12,24;;;;;Sommital;;0;WGS84;VF
20140617 030837.92;19,76;1.8213041;55.71225;-21.245327;-0.91113281;Sommital;2014/06/17/ovpf2014ltjg;1;WGS84;VF
20140617 030801.36;2,6;;;;;Sommital;;0;WGS84;VF
20140617 030754.28;3,92;;;;;Sommital;;0;WGS84;VF
20140617 030746.56;3,4;;;;;Sommital;;0;WGS84;VF
20140617 030733.00;3,56;;;;;Sommital;;0;WGS84;VF
20140617 030725.60;2,64;;;;;Sommital;;0;WGS84;VF
20140617 030710.64;5,84;;;;;Sommital;;0;WGS84;FF
20140617 030706.76;3,16;;;;;Sommital;;0;WGS84;VF
20140617 030622.96;5,76;;;;;Sommital;;0;WGS84;FF
20140617 030559.36;18,28;;;;;Sommital;;0;WGS84;VF
20140617 030548.60;3,72;;;;;Sommital;;0;WGS84;VF
20140617 030539.04;2,72;;;;;Sommital;;0;WGS84;VF
20140617 030511.48;11,64;1.9778208;55.706631;-21.2309;5;Sommital;2014/06/17/ovpf2014ltjd;0;WGS84;VF
20140617 030443.08;3,6;;;;;Sommital;;0;WGS84;VF
20140617 030438.88;2,44;;;;;Sommital;;0;WGS84;VF
20140617 030356.52;5,68;;;;;Sommital;;0;WGS84;FF
20140617 030353.40;2,84;;;;;Sommital;;0;WGS84;FF
20140617 030338.16;2,52;;;;;Sommital;;0;WGS84;VF
20140617 030328.04;5,24;;;;;Sommital;;0;WGS84;FF
20140617 030321.56;1,92;;;;;Sommital;;0;WGS84;VF
20140617 030306.92;3,52;;;;;Sommital;;0;WGS84;VF
20140617 030303.32;2,08;;;;;Sommital;;0;WGS84;VF
20140617 030252.40;4;;;;;Sommital;;0;WGS84;VF
20140617 030214.68;27,36;;;;;Sommital;;0;WGS84;VF
20140617 030148.84;4,48;;;;;Sommital;;0;WGS84;VF
20140617 030141.92;5;1.7762614;55.71189;-21.24343;-0.74765625;Sommital;2014/06/17/ovpf2014ltja;1;WGS84;VF
20140617 030116.24;4,84;;;;;Sommital;;0;WGS84;FF
20140617 030110.20;2,52;;;;;Sommital;;0;WGS84;VF
20140617 030107.72;2,48;;;;;Sommital;;0;WGS84;VF
20140617 030054.84;5,2;;;;;Sommital;;0;WGS84;FF
20140617 030044.24;4,28;;;;;Sommital;;0;WGS84;FF
20140617 030035.40;5,2;;;;;Sommital;;0;WGS84;FF
20140617 030029.00;5,16;;;;;Sommital;;0;WGS84;FF
20140617 030025.24;1,52;;;;;Sommital;;0;WGS84;VF
20140617 030021.92;2,72;;;;;Sommital;;0;WGS84;VF
20140617 030006.68;1,72;;;;;Sommital;;0;WGS84;VF
20140617 025954.48;2,04;;;;;Sommital;;0;WGS84;VF
20140617 025926.72;7,56;;;;;Sommital;;0;WGS84;VF
20140617 025909.72;3,6;;;;;Sommital;;0;WGS84;VF
20140617 025902.80;4,28;1.4795278;55.699097;-21.247778;5;Sommital;2014/06/17/ovpf2014ltix;0;WGS84;VF
20140617 025859.84;2,04;;;;;Sommital;;0;WGS84;VF
20140617 025855.48;1,96;;;;;Sommital;;0;WGS84;VF
20140617 025848.40;2,24;;;;;Sommital;;0;WGS84;VF
20140617 025839.00;1,4;;;;;Sommital;;0;WGS84;VF
20140617 025835.92;2,28;;;;;Sommital;;0;WGS84;VF
20140617 025830.04;3,96;;;;;Sommital;;0;WGS84;VF
20140617 025826.64;2,84;;;;;Sommital;;0;WGS84;VF
20140617 025824.32;1,6;;;;;Sommital;;0;WGS84;VF
20140617 025814.56;2,4;;;;;Sommital;;0;WGS84;VF
20140617 025812.48;1,96;;;;;Sommital;;0;WGS84;VF
20140617 025757.60;2,4;;;;;Sommital;;0;WGS84;VF
20140617 025750.12;4,16;;;;;Sommital;;0;WGS84;VF
20140617 025745.16;3,32;;;;;Sommital;;0;WGS84;VF
20140617 025734.04;5,08;;;;;Sommital;;0;WGS84;VF
20140617 025731.44;1,8;;;;;Sommital;;0;WGS84;VF
20140617 025731.36;2,16;;;;;Sommital;;0;WGS84;VF
20140617 025712.48;8,04;;;;;Sommital;;0;WGS84;VF
20140617 025708.96;1,44;;;;;Sommital;;0;WGS84;VF
20140617 025707.04;1,88;;;;;Sommital;;0;WGS84;VF
20140617 025703.32;2,44;;;;;Sommital;;0;WGS84;VF
20140617 025700.24;2,16;;;;;Sommital;;0;WGS84;VF
20140617 025639.20;7,6;3.2357596;55.963799;-22.32383;10;Sommital;2014/06/17/ovpf2014ltiv;0;WGS84;VF
20140617 025635.32;1,88;;;;;Sommital;;0;WGS84;VF
20140617 025632.24;2,2;;;;;Sommital;;0;WGS84;VF
20140617 025617.08;2,92;;;;;Sommital;;0;WGS84;VF
20140617 025615.12;1,6;;;;;Sommital;;0;WGS84;VF
20140617 025608.64;1,88;;;;;Sommital;;0;WGS84;VF
20140617 025604.32;3,04;;;;;Sommital;;0;WGS84;VF
20140617 025556.64;5,72;;;;;Sommital;;0;WGS84;VF
20140617 025551.44;2,32;;;;;Sommital;;0;WGS84;VF
20140617 025549.04;2,28;;;;;Sommital;;0;WGS84;VF
20140617 025536.52;3,44;;;;;Sommital;;0;WGS84;VF
20140617 025522.52;1,8;;;;;Sommital;;0;WGS84;VF
20140617 025502.64;5,6;2.4296964;55.392506;-21.10536;19.206381;Sommital;2014/06/17/ovpf2014ltiu;0;WGS84;VF
20140617 025437.20;2,8;;;;;Sommital;;0;WGS84;VF
20140617 025328.80;15,72;1.8961732;55.708336;-21.246883;5;Sommital;2014/06/17/ovpf2014ltit;0;WGS84;VF
20140617 025312.88;2,88;;;;;Sommital;;0;WGS84;VF
20140617 025233.44;7,96;3.8980428;55.1353;-20.129551;5;Sommital;2014/06/17/ovpf2014ltis;0;WGS84;VF
20140617 025204.52;1,76;;;;;Sommital;;0;WGS84;VF
20140617 025200.12;2,08;;;;;Sommital;;0;WGS84;VF
20140617 025142.80;2,56;;;;;Sommital;;0;WGS84;VF
20140617 025139.40;2,68;;;;;Sommital;;0;WGS84;VF
20140617 025108.20;3;;;;;Sommital;;0;WGS84;VF
20140617 025057.24;2,68;;;;;Sommital;;0;WGS84;VF
20140617 025020.80;2,48;;;;;Sommital;;0;WGS84;VF
20140617 025004.64;2,68;;;;;Sommital;;0;WGS84;VF
20140617 024939.00;2,44;;;;;Sommital;;0;WGS84;VF
20140617 024929.92;2,76;;;;;Sommital;;0;WGS84;VF
20140617 024905.68;16,28;;;;;Effondrement;;0;WGS84;VF
20140617 024905.56;2,48;;;;;Sommital;;0;WGS84;VF
20140617 024759.68;3,6;;;;;Sommital;;0;WGS84;VF
20140617 024740.56;1,88;;;;;Sommital;;0;WGS84;VF
20140617 024721.88;2,4;;;;;Sommital;;0;WGS84;VF
20140617 024637.12;7,64;1.5171699;55.71381;-21.245884;5;Sommital;2014/06/17/ovpf2014ltin;0;WGS84;VF
20140617 024625.72;1,92;;;;;Sommital;;0;WGS84;VF
20140617 024418.20;1,92;;;;;Sommital;;0;WGS84;VF
20140617 023909.08;2,52;;;;;Sommital;;0;WGS84;VF
20140617 023646.60;4,2;;;;;Sommital;;0;WGS84;VF
20140617 023620.88;3,08;;;;;Sommital;;0;WGS84;VF
20140617 023610.08;2,64;;;;;Sommital;;0;WGS84;VF
20140617 023540.68;2,4;;;;;Sommital;;0;WGS84;VF
20140617 023524.88;4,48;;;;;Sommital;;0;WGS84;VF
20140617 023519.12;3,68;;;;;Sommital;;0;WGS84;VF
20140617 023415.00;2,76;;;;;Sommital;;0;WGS84;VF
20140617 023402.04;5,32;;;;;Sommital;;0;WGS84;VF
20140617 023349.72;2,72;;;;;Sommital;;0;WGS84;VF
20140617 023306.24;3;;;;;Sommital;;0;WGS84;VF
20140617 023142.16;2,6;;;;;Sommital;;0;WGS84;VF
20140617 023136.00;4,16;;;;;Indetermine;;0;WGS84;VF
20140617 023049.32;3,16;;;;;Sommital;;0;WGS84;VF
20140617 022945.96;2,76;;;;;Sommital;;0;WGS84;VF
20140617 022856.00;2,8;;;;;Sommital;;0;WGS84;VF
20140617 022723.04;18,4;1.9131671;55.710457;-21.223888;5;Sommital;2014/06/17/ovpf2014lthw;0;WGS84;VF
20140617 022703.00;2,56;;;;;Sommital;;0;WGS84;VF
20140617 022654.96;2,68;;;;;Sommital;;0;WGS84;VF
20140617 022645.92;3,36;;;;;Sommital;;0;WGS84;VF
20140617 022636.92;2,84;;;;;Sommital;;0;WGS84;VF
20140617 022624.44;2,12;;;;;Sommital;;0;WGS84;VF
20140617 022609.68;2,72;;;;;Sommital;;0;WGS84;VF
20140617 022441.60;2,72;;;;;Sommital;;0;WGS84;VF
20140617 022436.92;2,68;;;;;Sommital;;0;WGS84;VF
20140617 022406.68;3,16;;;;;Sommital;;0;WGS84;VF
20140617 022359.12;3,4;;;;;Sommital;;0;WGS84;VF
20140617 022254.68;3,44;;;;;Sommital;;0;WGS84;VF
20140617 022238.80;1,88;;;;;Sommital;;0;WGS84;VF
20140617 022230.52;1,6;;;;;Sommital;;0;WGS84;VF
20140617 022221.00;2,16;;;;;Sommital;;0;WGS84;VF
20140617 022210.60;2,68;;;;;Sommital;;0;WGS84;VF
20140617 022137.68;3,12;;;;;Sommital;;0;WGS84;VF
20140617 022103.64;17,52;1.8811324;55.705296;-21.227158;5;Sommital;2014/06/17/ovpf2014lthr;0;WGS84;VF
20140617 021918.96;7,76;1.4776903;55.710052;-21.244774;5;Sommital;2014/06/17/ovpf2014lthp;0;WGS84;VF
20140617 021835.16;2,72;;;;;Sommital;;0;WGS84;VF
20140617 021809.08;2,76;;;;;Sommital;;0;WGS84;VF
20140617 021642.40;2,48;;;;;Sommital;;0;WGS84;VF
20140617 021609.32;2,32;;;;;Sommital;;0;WGS84;VF
20140617 021551.92;2,84;;;;;Sommital;;0;WGS84;VF
20140617 021500.08;3,36;;;;;Sommital;;0;WGS84;VF
20140617 021436.60;4,08;;;;;Sommital;;0;WGS84;VF
20140617 021316.72;3,52;;;;;Sommital;;0;WGS84;VF
20140617 021242.44;2,76;;;;;Sommital;;0;WGS84;VF
20140617 021156.40;4,2;;;;;Sommital;;0;WGS84;VF
20140617 021145.20;2,48;;;;;Sommital;;0;WGS84;VF
20140617 021037.52;3,12;;;;;Sommital;;0;WGS84;VF
20140617 020929.52;3,36;;;;;Sommital;;0;WGS84;VF
20140617 020853.00;1,8;;;;;Sommital;;0;WGS84;VF
20140617 020850.72;2,24;;;;;Sommital;;0;WGS84;VF
20140617 020845.00;3,48;;;;;Sommital;;0;WGS84;VF
20140617 020840.24;2,12;;;;;Sommital;;0;WGS84;VF
20140617 020748.24;3,56;;;;;Sommital;;0;WGS84;VF
20140617 020742.04;2,44;;;;;Sommital;;0;WGS84;VF
20140617 020723.04;5,88;1.347599;55.716389;-21.241766;5;Sommital;2014/06/17/ovpf2014lthf;0;WGS84;VF
20140617 020623.72;3,92;;;;;Sommital;;0;WGS84;VF
20140617 020452.72;4,4;;;;;Sommital;;0;WGS84;VF
20140617 020400.24;2,88;;;;;Sommital;;0;WGS84;VF
20140617 020350.12;2,56;;;;;Sommital;;0;WGS84;VF
20140617 020300.84;2,32;;;;;Sommital;;0;WGS84;VF
20140617 020130.16;2,44;;;;;Sommital;;0;WGS84;VF
20140617 020121.56;2,48;;;;;Sommital;;0;WGS84;VF
20140617 020101.12;5,12;;;;;Sommital;;0;WGS84;VF
20140617 020021.76;2,32;;;;;Sommital;;0;WGS84;VF
20140617 015953.72;3;;;;;Sommital;;0;WGS84;VF
20140617 015932.36;4,52;;;;;Sommital;;0;WGS84;VF
20140617 015928.28;3,08;;;;;Effondrement;;0;WGS84;VF
20140617 015924.36;3,28;;;;;Sommital;;0;WGS84;VF
20140617 015750.40;1,96;;;;;Sommital;;0;WGS84;VF
20140617 015732.20;7,12;;;;;Sommital;;0;WGS84;FF
20140617 015724.36;3,76;;;;;Sommital;;0;WGS84;VF
20140617 015652.72;3,48;;;;;Sommital;;0;WGS84;VF
20140617 015636.96;5,16;1.4792835;55.718258;-21.334494;5;Sommital;2014/06/17/ovpf2014ltgw;0;WGS84;VF
20140617 015631.24;2,12;;;;;Sommital;;0;WGS84;VF
20140617 015533.28;2,36;;;;;Sommital;;0;WGS84;VF
20140617 015530.08;2,56;;;;;Sommital;;0;WGS84;VF
20140617 015500.08;1,8;;;;;Sommital;;0;WGS84;VF
20140617 015443.56;2,16;;;;;Sommital;;0;WGS84;VF
20140617 015420.32;5,12;;;;;Sommital;;0;WGS84;VF
20140617 015355.92;4,24;;;;;Sommital;;0;WGS84;VF
20140617 015349.80;2,76;;;;;Sommital;;0;WGS84;VF
20140617 015333.64;8,96;;;;;Sommital;;0;WGS84;FF
20140617 015314.32;6,28;1.4622713;55.706886;-21.241829;5;Sommital;2014/06/17/ovpf2014ltgt;0;WGS84;VF
20140617 015303.44;5,6;;;;;Sommital;;0;WGS84;FF
20140617 015245.36;2,28;;;;;Sommital;;0;WGS84;VF
20140617 015241.80;1,92;;;;;Sommital;;0;WGS84;VF
20140617 015236.48;2,84;;;;;Sommital;;0;WGS84;VF
20140617 015216.16;3,6;;;;;Sommital;;0;WGS84;VF
20140617 015210.40;2,28;;;;;Sommital;;0;WGS84;VF
20140617 015157.16;3,08;;;;;Sommital;;0;WGS84;VF
20140617 015127.48;4,96;;;;;Sommital;;0;WGS84;VF
20140617 015106.16;3,72;;;;;Sommital;;0;WGS84;VF
20140617 015037.40;3,04;;;;;Sommital;;0;WGS84;VF
20140617 015026.36;2,56;;;;;Sommital;;0;WGS84;VF
20140617 015004.68;5,16;;;;;Sommital;;0;WGS84;VF
20140617 014950.52;2,44;;;;;Sommital;;0;WGS84;VF
20140617 014939.52;8,28;1.6984688;55.70702;-21.246529;5;Sommital;2014/06/17/ovpf2014ltgq;0;WGS84;VF
20140617 014918.60;2;;;;;Sommital;;0;WGS84;VF
20140617 014830.20;4,32;;;;;Sommital;;0;WGS84;FF
20140617 014824.88;2,48;;;;;Sommital;;0;WGS84;VF
20140617 014737.36;5,16;;;;;Sommital;;0;WGS84;FF
20140617 014721.36;4,56;0.35775003;55.713143;-21.241755;-0.52363281;Sommital;2014/06/17/ovpf2014ltgo;1;WGS84;VF
20140617 014713.12;2,96;;;;;Sommital;;0;WGS84;VF
20140617 014708.84;3,4;;;;;Sommital;;0;WGS84;VF
20140617 014629.48;3,8;;;;;Sommital;;0;WGS84;FF
20140617 014615.40;2,84;;;;;Sommital;;0;WGS84;VF
20140617 014601.32;3,56;;;;;Sommital;;0;WGS84;VF
20140617 014554.12;2,88;;;;;Sommital;;0;WGS84;VF
20140617 014540.12;2,88;;;;;Sommital;;0;WGS84;VF
20140617 014534.08;2,56;;;;;Sommital;;0;WGS84;VF
20140617 014521.60;4,72;;;;;Sommital;;0;WGS84;VF
20140617 014448.68;5,28;;;;;Sommital;;0;WGS84;FF
20140617 014428.64;3,08;;;;;Sommital;;0;WGS84;VF
20140617 014421.00;3,32;;;;;Sommital;;0;WGS84;VF
20140617 014406.04;3,76;;;;;Sommital;;0;WGS84;VF
20140617 014355.64;2,56;;;;;Sommital;;0;WGS84;VF
20140617 014341.76;3,48;;;;;Sommital;;0;WGS84;VF
20140617 014334.76;2,04;;;;;Sommital;;0;WGS84;VF
20140617 014331.28;3,16;;;;;Sommital;;0;WGS84;VF
20140617 014301.12;3,72;;;;;Sommital;;0;WGS84;VF
20140617 014240.48;3,64;;;;;Sommital;;0;WGS84;VF
20140617 014217.76;4,72;;;;;Sommital;;0;WGS84;VF
20140617 014139.20;4,12;;;;;Sommital;;0;WGS84;VF
20140617 014127.00;5,08;;;;;Sommital;;0;WGS84;FF
20140617 014030.04;5,72;;;;;Sommital;;0;WGS84;FF
20140617 013951.72;1,92;;;;;Sommital;;0;WGS84;VF
20140617 013939.28;4,32;;;;;Sommital;;0;WGS84;VF
20140617 013915.48;2,28;;;;;Sommital;;0;WGS84;VF
20140617 013909.76;3,24;;;;;Sommital;;0;WGS84;VF
20140617 013845.80;3,36;;;;;Sommital;;0;WGS84;VF
20140617 013838.84;4,84;;;;;Sommital;;0;WGS84;VF
20140617 013823.56;3,56;;;;;Sommital;;0;WGS84;VF
20140617 013805.00;1,8;;;;;Sommital;;0;WGS84;VF
20140617 013801.28;1,88;;;;;Sommital;;0;WGS84;VF
20140617 013745.64;2,56;;;;;Sommital;;0;WGS84;VF
20140617 013735.96;2,24;;;;;Sommital;;0;WGS84;VF
20140617 013731.76;2,24;;;;;Sommital;;0;WGS84;VF
20140617 013722.88;2,4;;;;;Sommital;;0;WGS84;VF
20140617 013718.80;2,92;;;;;Sommital;;0;WGS84;VF
20140617 013657.08;2,68;;;;;Sommital;;0;WGS84;VF
20140617 013636.88;3,76;;;;;Sommital;;0;WGS84;VF
20140617 013604.76;2,72;;;;;Sommital;;0;WGS84;VF
20140617 013543.04;3,12;;;;;Sommital;;0;WGS84;VF
20140617 013538.32;4,12;;;;;Sommital;;0;WGS84;FF
20140617 013520.12;2,52;;;;;Sommital;;0;WGS84;VF
20140617 013513.32;3,28;;;;;Sommital;;0;WGS84;VF
20140617 013416.64;3,36;;;;;Sommital;;0;WGS84;VF
20140617 013317.28;2,68;;;;;Sommital;;0;WGS84;VF
20140617 013257.20;3,44;;;;;Sommital;;0;WGS84;VF
20140617 013254.60;1,76;;;;;Sommital;;0;WGS84;VF
20140617 013233.76;3,12;;;;;Sommital;;0;WGS84;VF
20140617 013230.24;1,88;;;;;Sommital;;0;WGS84;VF
20140617 013225.52;2,28;;;;;Sommital;;0;WGS84;VF
20140617 013220.48;1,84;;;;;Sommital;;0;WGS84;VF
20140617 013214.36;3,4;;;;;Sommital;;0;WGS84;VF
20140617 013148.92;2,96;;;;;Sommital;;0;WGS84;VF
20140617 013130.84;2,88;;;;;Sommital;;0;WGS84;VF
20140617 013059.64;9,16;1.4470009;55.713146;-21.245682;5;Sommital;2014/06/17/ovpf2014ltga;0;WGS84;VF
20140617 013034.20;1,92;;;;;Sommital;;0;WGS84;VF
20140617 013019.36;4,84;;;;;Sommital;;0;WGS84;FF
20140617 012925.80;2,64;;;;;Sommital;;0;WGS84;VF
20140617 012829.40;2,52;;;;;Sommital;;0;WGS84;VF
20140617 012735.36;2,08;;;;;Sommital;;0;WGS84;VF
20140617 012732.44;2,56;;;;;Sommital;;0;WGS84;VF
20140617 012726.20;2,32;;;;;Sommital;;0;WGS84;VF
20140617 012639.80;2,56;;;;;Sommital;;0;WGS84;VF
20140617 012603.88;3,32;;;;;Sommital;;0;WGS84;VF
20140617 012554.16;8,04;1.4284331;55.701427;-21.237566;5;Sommital;2014/06/17/ovpf2014ltfv;0;WGS84;VF
20140617 012542.20;4,24;;;;;Sommital;;0;WGS84;VF
20140617 012535.04;2,52;;;;;Sommital;;0;WGS84;VF
20140617 012504.48;2,88;;;;;Sommital;;0;WGS84;VF
20140617 012410.28;4,16;;;;;Sommital;;0;WGS84;FF
20140617 012340.28;2,88;;;;;Sommital;;0;WGS84;VF
20140617 012329.72;2,28;;;;;Sommital;;0;WGS84;VF
20140617 012318.64;2,6;;;;;Sommital;;0;WGS84;VF
20140617 012235.48;2,04;;;;;Sommital;;0;WGS84;VF
20140617 012205.84;3,92;;;;;Sommital;;0;WGS84;FF
20140617 012149.12;2,28;;;;;Sommital;;0;WGS84;VF
20140617 012144.48;2,48;;;;;Sommital;;0;WGS84;VF
20140617 012138.84;1,84;;;;;Sommital;;0;WGS84;VF
20140617 012137.08;1,6;;;;;Sommital;;0;WGS84;VF
20140617 012027.36;8,44;;;;;Effondrement;;0;WGS84;FF
20140617 011928.44;2,68;;;;;Sommital;;0;WGS84;VF
20140617 011923.64;3,56;;;;;Sommital;;0;WGS84;VF
20140617 011737.68;3,52;;;;;Sommital;;0;WGS84;VF
20140617 011656.76;2,6;;;;;Sommital;;0;WGS84;VF
20140617 011608.76;7,76;;;;;Sommital;;0;WGS84;FF
20140617 011543.84;10,88;1.7497185;55.717876;-21.250515;5;Sommital;2014/06/17/ovpf2014ltfn;0;WGS84;VF
20140617 011528.36;3,16;;;;;Sommital;;0;WGS84;VF
20140617 011512.16;4,56;;;;;Sommital;;0;WGS84;VF
20140617 011334.00;4,08;;;;;Sommital;;0;WGS84;VF
20140617 011245.60;2,2;;;;;Sommital;;0;WGS84;VF
20140617 011107.68;6,4;;;;;Sommital;;0;WGS84;FF
20140617 011007.24;6,76;1.4102636;55.705116;-21.243544;5;Sommital;2014/06/17/ovpf2014ltfi;0;WGS84;VF
20140617 010919.00;2,76;;;;;Sommital;;0;WGS84;VF
20140617 010843.48;2,48;;;;;Sommital;;0;WGS84;VF
20140617 010813.88;3,48;;;;;Sommital;;0;WGS84;VF
20140617 010800.72;2,44;;;;;Sommital;;0;WGS84;VF
20140617 010748.72;3,24;;;;;Sommital;;0;WGS84;VF
20140617 010746.24;2,2;;;;;Sommital;;0;WGS84;VF
20140617 010558.92;2,48;;;;;Sommital;;0;WGS84;VF
20140617 010541.96;3,48;;;;;Sommital;;0;WGS84;VF
20140617 010438.80;2,72;;;;;Sommital;;0;WGS84;VF
20140617 010154.76;3;;;;;Sommital;;0;WGS84;VF
20140617 005955.16;4,16;;;;;Effondrement;;0;WGS84;FF
20140617 005824.48;2,88;;;;;Sommital;;0;WGS84;VF
20140617 005706.12;3,52;;;;;Sommital;;0;WGS84;VF
20140617 005537.04;4,12;;;;;Sommital;;0;WGS84;VF
20140617 005527.08;2,68;;;;;Sommital;;0;WGS84;VF
20140617 005519.12;3,52;;;;;Sommital;;0;WGS84;VF
20140617 005436.88;3;;;;;Sommital;;0;WGS84;VF
20140617 005254.64;3,24;;;;;Sommital;;0;WGS84;VF
20140617 005136.36;2,6;;;;;Sommital;;0;WGS84;VF
20140617 005034.32;4,04;;;;;Sommital;;0;WGS84;VF
20140617 004725.68;2,6;;;;;Sommital;;0;WGS84;VF
20140617 004631.04;3,44;;;;;Sommital;;0;WGS84;VF
20140617 003857.76;2,96;;;;;Sommital;;0;WGS84;VF
20140617 002406.16;2,72;;;;;Sommital;;0;WGS84;VF
20140617 001235.08;2,96;;;;;Sommital;;0;WGS84;VF
20140617 001118.92;8,04;1.5744032;55.716099;-21.264566;5;Sommital;2014/06/17/ovpf2014ltdk;0;WGS84;VF
20140616 234756.40;6,44;1.4048968;55.712833;-21.247034;5;Sommital;2014/06/16/ovpf2014ltcp;0;WGS84;VF
20140616 234250.48;2,64;;;;;Effondrement;;0;WGS84;FF
20140616 234017.04;8;1.5308223;55.710938;-21.249664;5;Sommital;2014/06/16/ovpf2014ltcj;0;WGS84;VF
20140616 233741.88;1,72;;;;;Sommital;;0;WGS84;VF
20140616 233028.56;4,76;;;;;Sommital;;0;WGS84;FF
20140616 232823.84;2,4;;;;;Sommital;;0;WGS84;VF
20140616 232338.12;4,32;;;;;Sommital;;0;WGS84;VF
20140616 232325.28;5,28;;;;;Effondrement;;0;WGS84;FF
20140616 230928.00;56,96;;;;;Effondrement;;0;WGS84;VF
20140616 230350.36;7,72;;;;;Effondrement;;0;WGS84;FF
20140616 230023.84;5,76;;;;;Sommital;;0;WGS84;FF
20140616 224153.72;4,2;;;;;Effondrement;;0;WGS84;FF
20140616 223628.72;2,6;;;;;Effondrement;;0;WGS84;FF
20140616 222907.32;4,96;;;;;Sommital;;0;WGS84;VF
20140616 221206.76;4,4;;;;;Effondrement;;0;WGS84;VF
20140616 221202.60;2;;;;;Sommital;;0;WGS84;VF
20140616 220753.68;2,08;;;;;Sommital;;0;WGS84;VF
20140616 220500.96;3,16;;;;;Sommital;;0;WGS84;VF
20140616 213815.04;44,16;2.1860541;55.71071;-21.246018;-0.6665625;Sommital;2014/06/16/ovpf2014lsyi;1;WGS84;VF
20140616 213616.84;3,64;;;;;Sommital;;0;WGS84;VF
20140616 212808.88;3,68;;;;;Sommital;;0;WGS84;VF
20140616 212456.00;2,76;;;;;Sommital;;0;WGS84;VF
20140616 212407.84;4,92;;;;;Sommital;;0;WGS84;FF
20140616 211606.36;2,52;;;;;Effondrement;;0;WGS84;FF
20140616 211207.20;2,96;;;;;Sommital;;0;WGS84;VF
20140616 204626.84;5,04;;;;;Sommital;;0;WGS84;FF
20140616 202837.08;3,52;;;;;Effondrement;;0;WGS84;FF
20140616 202830.24;5,08;;;;;Effondrement;;0;WGS84;FF
20140616 202101.88;3,24;;;;;Effondrement;;0;WGS84;FF
20140616 201704.96;3,12;;;;;Effondrement;;0;WGS84;FF
20140616 201322.08;5,08;;;;;Sommital;;0;WGS84;FF
20140616 200738.36;2,64;;;;;Sommital;;0;WGS84;VF
20140616 200121.40;5,76;1.579589;55.707623;-21.245047;5;Sommital;2014/06/16/ovpf2014lsvd;0;WGS84;PB
20140616 200027.52;3,4;;;;;Sommital;;0;WGS84;VF
20140616 195532.68;3,72;;;;;Sommital;;0;WGS84;VF
20140616 195013.48;8,12;1.6156828;55.713104;-21.24646;5;Sommital;2014/06/16/ovpf2014lsuu;0;WGS84;PB
20140616 194501.00;2,84;;;;;Effondrement;;0;WGS84;FF
20140616 194244.52;4,72;;;;;Sommital;;0;WGS84;FF
20140616 194028.56;5,92;;;;;Effondrement;;0;WGS84;FF
20140616 192928.20;8,28;;;;;Effondrement;;0;WGS84;FF
20140616 191857.76;4,32;;;;;Effondrement;;0;WGS84;FF
20140616 191606.48;56,24;2.4721468;55.71489;-21.244546;-0.61445313;Sommital;2014/06/16/ovpf2014lstq;1;WGS84;VF
20140616 190448.40;4,84;1.3858716;55.71928;-21.224434;5;Sommital;2014/06/16/ovpf2014lsth;0;WGS84;VF
20140616 185451.36;4,8;;;;;Sommital;;0;WGS84;FF
20140616 185352.32;2,56;;;;;Sommital;;0;WGS84;VF
20140616 185129.16;2;;;;;Sommital;;0;WGS84;VF
20140616 184923.08;2,36;;;;;Sommital;;0;WGS84;VF
20140616 184919.48;2,6;;;;;Sommital;;0;WGS84;VF
20140616 183956.36;4,28;;;;;Sommital;;0;WGS84;FF
20140616 183715.16;36,04;1.9824567;55.715011;-21.245327;-0.66894531;Sommital;2014/06/16/ovpf2014lssj;1;WGS84;FF
20140616 182928.96;2,36;;;;;Sommital;;0;WGS84;VF
20140616 175844.24;13,04;1.9137318;55.717407;-21.247381;5;Sommital;2014/06/16/ovpf2014lsrc;0;WGS84;VF
20140616 175744.44;3,84;;;;;Sommital;;0;WGS84;VF
20140616 175631.60;2,68;;;;;Sommital;;0;WGS84;VF
20140616 175155.44;2,88;;;;;Sommital;;0;WGS84;VF
20140616 174123.00;4,4;;;;;Effondrement;;0;WGS84;FF
20140616 173109.56;2,72;;;;;Sommital;;0;WGS84;VF
20140616 170620.84;2,2;;;;;Sommital;;0;WGS84;VF
20140616 170617.08;2;;;;;Sommital;;0;WGS84;VF
20140616 164848.76;4,44;;;;;Sommital;;0;WGS84;VF
20140616 160714.24;2,28;;;;;Sommital;;0;WGS84;VF
20140616 160712.48;1,68;;;;;Sommital;;0;WGS84;VF
